time,load_mw,wind,solar,central_power,local_power,commercial_power,net_imports
2024-08-16 10:00:00,2873.67,411.69,1102.91,244.98,192.21,56.19,863.20
2024-08-16 11:00:00,2871.24,392.81,1327.68,226.71,205.33,56.74,659.70
2024-08-16 12:00:00,2749.27,339.87,1363.60,225.40,209.11,58.86,550.31
2024-08-16 13:00:00,2635.10,265.44,1458.19,207.55,207.95,57.82,435.85
2024-08-16 14:00:00,2613.19,231.74,1326.22,249.20,202.61,61.83,539.37
2024-08-16 15:00:00,2616.92,254.61,1107.31,257.98,192.18,64.22,737.89
2024-08-16 16:00:00,2531.44,308.65,695.48,325.79,199.03,74.53,925.89
2024-08-16 17:00:00,2358.62,284.20,262.90,377.65,226.08,79.91,1125.31
2024-08-16 18:00:00,2217.51,248.78,46.34,345.13,224.27,78.17,1272.57
2024-08-16 19:00:00,2162.46,233.94,0.69,355.89,191.67,77.96,1299.97
2024-08-16 20:00:00,2121.17,255.71,0.48,251.51,146.40,78.83,1385.89
2024-08-16 21:00:00,1935.69,325.78,0.36,289.49,142.60,66.55,1108.53
2024-08-16 22:00:00,1923.63,401.24,0.31,241.57,137.87,61.47,1079.01
2024-08-16 23:00:00,1850.17,470.66,0.29,216.32,137.06,62.29,961.27
2024-08-17 00:00:00,1805.78,547.44,0.29,248.93,138.98,58.94,809.23
2024-08-17 01:00:00,1749.71,608.60,0.25,267.13,144.38,59.13,668.11
2024-08-17 02:00:00,1697.53,615.97,0.27,271.14,143.12,58.04,607.16
2024-08-17 03:00:00,1709.09,630.02,0.39,274.92,145.61,60.39,595.78
2024-08-17 04:00:00,1756.27,540.22,40.98,261.99,145.17,66.35,699.67
2024-08-17 05:00:00,2023.05,424.33,236.04,265.58,157.27,65.12,872.60
2024-08-17 06:00:00,2262.50,400.72,598.94,227.23,171.85,63.10,798.21
2024-08-17 07:00:00,2290.49,435.37,1046.01,220.10,197.26,59.47,329.96
2024-08-17 08:00:00,2390.07,677.93,1403.00,192.06,214.31,58.85,-158.65
2024-08-17 09:00:00,2442.97,854.80,1594.08,170.73,226.53,58.70,-464.22
2024-08-17 10:00:00,2480.82,942.30,1589.93,173.79,219.25,57.09,-503.86
2024-08-17 11:00:00,2505.40,936.56,1557.68,192.14,220.39,56.58,-460.41
2024-08-17 12:00:00,2465.53,879.14,1496.66,166.16,215.49,56.56,-350.82
2024-08-17 13:00:00,2406.68,816.64,1478.18,166.17,211.51,56.05,-324.09
2024-08-17 14:00:00,2347.55,801.27,1250.28,214.05,199.51,58.86,-178.86
2024-08-17 15:00:00,2347.01,758.48,998.93,159.46,190.94,57.94,178.94
2024-08-17 16:00:00,2284.48,650.30,592.38,259.84,180.68,60.26,538.79
2024-08-17 17:00:00,2153.65,449.47,225.25,312.21,174.34,73.93,916.03
2024-08-17 18:00:00,2053.00,422.14,41.67,272.82,169.44,73.91,1070.79
2024-08-17 19:00:00,2024.83,411.02,0.69,322.06,160.56,74.11,1054.26
2024-08-17 20:00:00,1929.29,425.61,0.48,271.06,148.03,73.53,1008.39
2024-08-17 21:00:00,1833.36,342.66,0.37,294.76,143.81,60.59,989.19
2024-08-17 22:00:00,1766.18,346.96,0.43,273.47,132.15,57.86,953.55
2024-08-17 23:00:00,1695.51,412.79,0.36,188.29,135.74,58.28,898.22
2024-08-18 00:00:00,1692.14,499.10,0.34,181.67,133.69,58.06,817.61
2024-08-18 01:00:00,1656.49,568.81,0.33,201.29,135.73,59.98,688.73
2024-08-18 02:00:00,1656.77,515.62,0.26,229.48,142.23,62.87,704.54
2024-08-18 03:00:00,1645.38,436.87,0.39,277.04,131.63,63.13,734.65
2024-08-18 04:00:00,1663.90,444.85,35.99,282.37,137.35,64.03,697.50
2024-08-18 05:00:00,1800.35,463.30,170.67,265.18,144.47,63.33,691.49
2024-08-18 06:00:00,1976.61,403.84,370.92,245.11,164.35,60.12,730.21
2024-08-18 07:00:00,2114.51,418.29,561.92,233.55,174.07,57.95,666.58
2024-08-18 08:00:00,2284.71,458.34,739.66,233.66,177.21,56.41,617.29
2024-08-18 09:00:00,2370.39,547.21,979.64,218.80,182.28,54.17,386.24
2024-08-18 10:00:00,2432.11,656.55,1183.18,181.92,180.14,51.78,176.22
2024-08-18 11:00:00,2554.44,739.34,1216.36,211.49,194.80,47.82,142.45
2024-08-18 12:00:00,2743.93,1028.31,1367.58,152.38,191.37,49.36,-47.29
2024-08-18 13:00:00,2593.05,1489.04,1243.55,180.49,205.01,49.91,-577.13
2024-08-18 14:00:00,2536.51,1631.70,970.67,185.77,194.92,48.11,-496.65
2024-08-18 15:00:00,2527.68,1438.36,795.62,305.84,375.04,67.92,-457.42
2024-08-18 16:00:00,2454.74,1301.23,519.45,256.80,185.19,51.57,138.27
2024-08-18 17:00:00,2298.17,1106.55,189.12,318.39,163.75,57.95,460.10
2024-08-18 18:00:00,2182.82,1137.72,26.16,327.91,153.72,57.97,477.14
2024-08-18 19:00:00,2134.77,1015.27,0.53,321.07,149.90,56.62,589.28
2024-08-18 20:00:00,2016.45,994.95,0.41,283.62,147.06,57.50,530.61
2024-08-18 21:00:00,1910.38,950.94,0.37,254.45,144.24,52.97,505.12
2024-08-18 22:00:00,1892.05,1052.73,0.31,225.70,146.89,52.60,411.62
2024-08-18 23:00:00,1867.18,1022.78,0.31,160.62,145.93,59.42,475.89
2024-08-19 00:00:00,1861.82,1067.81,0.26,139.76,143.51,59.00,449.17
2024-08-19 01:00:00,1842.71,1001.92,0.29,195.21,137.72,58.07,447.57
2024-08-19 02:00:00,1844.42,778.50,0.24,214.63,137.09,58.48,653.37
2024-08-19 03:00:00,1933.33,590.40,0.33,173.09,140.67,61.27,965.46
2024-08-19 04:00:00,2258.84,447.26,41.18,252.48,152.52,60.95,1302.26
2024-08-19 05:00:00,2578.35,266.35,252.77,284.98,172.70,64.98,1534.14
2024-08-19 06:00:00,2741.67,130.95,723.07,268.14,195.17,65.49,1356.54
2024-08-19 07:00:00,2850.39,135.45,1251.42,225.85,212.85,57.68,964.97
2024-08-19 08:00:00,2950.27,178.43,1582.32,190.29,220.04,50.23,726.66
2024-08-19 09:00:00,2933.63,236.58,1707.44,251.78,301.00,56.25,378.40
2024-08-19 10:00:00,2916.33,305.56,1695.28,250.11,267.25,52.36,343.15
2024-08-19 11:00:00,2962.79,403.98,1694.63,155.31,236.12,49.45,420.88
2024-08-19 12:00:00,2888.58,468.70,1496.98,217.01,224.47,50.52,428.54
2024-08-19 13:00:00,2802.82,530.56,1417.14,193.58,219.98,48.91,390.26
2024-08-19 14:00:00,2776.68,559.73,1250.21,211.75,212.56,48.23,491.84
2024-08-19 15:00:00,2972.14,521.16,955.89,260.62,193.72,53.89,984.58
2024-08-19 16:00:00,2714.33,503.29,529.48,366.69,190.52,68.88,1053.29
2024-08-19 17:00:00,2560.45,515.09,197.70,329.43,250.87,74.22,1190.74
2024-08-19 18:00:00,2438.46,595.60,30.05,295.46,246.25,74.63,1194.30
2024-08-19 19:00:00,2393.16,791.93,0.64,275.37,212.03,75.68,1035.40
2024-08-19 20:00:00,2390.93,1171.48,0.45,196.27,165.55,67.71,787.11
2024-08-19 21:00:00,2109.80,1536.01,0.40,229.68,167.59,60.98,112.89
2024-08-19 22:00:00,2042.79,1864.08,0.39,181.92,164.53,61.45,-231.76
2024-08-19 23:00:00,2038.93,1986.72,0.34,209.90,163.82,60.85,-384.88
2024-08-20 00:00:00,2124.01,2073.89,0.35,259.53,164.77,59.70,-436.30
2024-08-20 01:00:00,2114.08,2213.98,0.37,161.14,166.30,58.77,-488.69
2024-08-20 02:00:00,2124.03,2275.24,0.28,119.94,168.84,58.95,-501.41
2024-08-20 03:00:00,2182.21,2281.08,0.47,157.94,173.41,59.64,-492.36
2024-08-20 04:00:00,2408.63,2315.38,46.69,192.49,181.96,62.26,-392.34
2024-08-20 05:00:00,2678.54,2156.25,200.53,150.16,191.20,66.33,-88.30
2024-08-20 06:00:00,2822.65,2062.94,408.85,265.39,194.43,66.33,-177.38
2024-08-20 07:00:00,2878.73,1956.81,681.97,275.13,200.22,65.81,-303.57
2024-08-20 08:00:00,2988.83,1880.28,1028.66,242.14,215.90,58.62,-439.24
2024-08-20 09:00:00,3049.96,1812.90,1318.56,138.92,224.49,58.39,-505.62
2024-08-20 10:00:00,3151.22,1729.70,1531.30,137.55,236.55,58.08,-544.43
2024-08-20 11:00:00,3239.65,1877.53,1421.19,162.30,225.38,58.81,-507.96
2024-08-20 12:00:00,3250.48,2019.99,1410.05,112.12,221.47,56.29,-571.59
2024-08-20 13:00:00,3148.67,2132.47,1121.16,152.13,210.46,56.95,-526.78
2024-08-20 14:00:00,3052.10,1831.11,913.29,153.58,203.68,57.97,-109.69
2024-08-20 15:00:00,2881.23,1617.22,716.97,315.81,246.79,59.64,-77.58
2024-08-20 16:00:00,2776.14,1800.16,346.54,290.84,203.78,58.55,74.07
2024-08-20 17:00:00,2623.45,1830.30,80.98,283.83,187.80,65.50,172.88
2024-08-20 18:00:00,2527.37,1762.68,7.21,236.85,177.73,65.68,274.97
2024-08-20 19:00:00,2443.43,1706.39,0.66,243.38,179.38,66.81,244.66
2024-08-20 20:00:00,2274.20,1471.45,0.42,260.44,161.16,67.55,311.04
2024-08-20 21:00:00,2117.86,1279.87,0.33,260.18,277.43,73.69,224.11
2024-08-20 22:00:00,2034.30,1023.88,0.33,199.17,153.10,61.18,594.23
2024-08-20 23:00:00,1994.54,730.76,0.29,213.79,135.34,58.65,853.38
2024-08-21 00:00:00,1990.18,475.13,0.26,246.04,128.88,58.28,1079.33
2024-08-21 01:00:00,2004.49,754.46,0.20,133.08,125.08,58.35,931.24
2024-08-21 02:00:00,2059.87,932.19,0.18,135.25,136.88,58.29,794.98
2024-08-21 03:00:00,2136.57,966.75,0.25,196.09,143.30,59.12,768.90
2024-08-21 04:00:00,2358.13,1011.47,14.46,202.33,147.10,63.44,917.16
2024-08-21 05:00:00,2640.51,1220.57,127.56,316.14,308.72,82.15,582.79
2024-08-21 06:00:00,2792.80,1294.45,455.56,304.35,311.03,66.19,358.99
2024-08-21 07:00:00,2869.21,1585.16,976.68,164.85,207.77,46.61,-114.03
2024-08-21 08:00:00,3225.61,1356.94,1419.02,133.42,212.67,38.10,63.10
2024-08-21 09:00:00,3425.92,1272.76,1091.96,141.03,216.87,39.63,661.49
2024-08-21 10:00:00,3433.94,1163.55,983.14,119.93,218.50,41.44,905.02
2024-08-21 11:00:00,3529.66,1299.59,900.73,114.20,222.26,40.58,950.08
2024-08-21 12:00:00,3484.57,1393.37,927.10,126.56,223.45,41.15,770.28
2024-08-21 13:00:00,3408.12,1145.44,756.40,114.58,219.67,42.79,1126.99
2024-08-21 14:00:00,3342.11,1063.04,627.99,127.53,205.08,44.28,1271.87
2024-08-21 15:00:00,3129.95,2331.87,735.50,117.22,179.53,53.48,-290.01
2024-08-21 16:00:00,2762.50,2540.77,431.64,150.13,186.63,62.45,-611.40
2024-08-21 17:00:00,2588.28,2417.34,162.67,174.01,172.85,65.80,-406.80
2024-08-21 18:00:00,2467.38,2252.90,22.50,223.41,168.43,67.32,-269.36
2024-08-21 19:00:00,2425.44,2146.85,0.73,234.77,166.37,66.58,-192.09
2024-08-21 20:00:00,2263.75,2161.66,0.78,202.11,169.26,67.31,-339.94
2024-08-21 21:00:00,2118.04,1958.39,0.55,207.00,159.98,63.78,-274.09
2024-08-21 22:00:00,2247.36,1799.58,0.42,138.52,144.99,57.93,103.62
2024-08-21 23:00:00,2176.32,1623.39,0.36,112.37,125.94,54.01,258.18
2024-08-22 00:00:00,2181.97,1649.42,0.33,136.07,125.42,50.16,218.47
2024-08-22 01:00:00,2189.21,1626.18,0.29,120.73,122.58,47.35,270.08
2024-08-22 02:00:00,2218.61,1693.64,0.32,127.33,122.68,47.90,224.77
2024-08-22 03:00:00,2348.81,1767.78,0.38,120.77,122.71,49.91,285.26
2024-08-22 04:00:00,2551.21,1916.12,5.23,122.93,127.83,52.22,324.61
2024-08-22 05:00:00,2779.19,2154.48,39.33,125.81,148.18,50.97,258.07
2024-08-22 06:00:00,2909.46,2296.40,123.85,124.92,150.55,48.99,162.44
2024-08-22 07:00:00,2996.73,2403.00,255.66,132.09,157.43,45.07,1.28
2024-08-22 08:00:00,3263.65,2498.49,339.63,144.88,146.47,42.23,89.78
2024-08-22 09:00:00,3429.60,1949.55,392.42,148.99,164.42,40.15,731.81
2024-08-22 10:00:00,3441.22,1793.02,364.12,122.01,164.76,41.73,952.95
2024-08-22 11:00:00,3561.16,1810.56,267.56,129.34,157.40,41.28,1152.72
2024-08-22 12:00:00,3590.55,2034.49,210.87,123.00,155.05,42.51,1022.39
2024-08-22 13:00:00,3447.46,1885.74,167.70,140.73,159.45,42.79,1048.60
2024-08-22 14:00:00,3373.30,2233.01,232.71,123.44,162.39,41.95,577.58
2024-08-22 15:00:00,3082.61,3342.27,221.29,125.74,170.13,45.41,-824.77
2024-08-22 16:00:00,2880.91,3640.31,125.05,132.80,180.19,57.28,-1257.14
2024-08-22 17:00:00,2718.42,3730.02,46.69,171.24,182.20,60.37,-1474.54
2024-08-22 18:00:00,2603.36,3648.82,3.18,236.83,179.38,61.40,-1528.47
2024-08-22 19:00:00,2517.76,3423.40,0.74,211.09,176.26,63.08,-1359.15
2024-08-22 20:00:00,2337.60,3142.99,0.67,203.66,176.60,64.79,-1253.58
2024-08-22 21:00:00,2168.32,2907.44,0.61,203.83,175.68,63.17,-1185.03
2024-08-22 22:00:00,2139.72,2428.06,0.51,210.47,173.13,61.63,-736.40
2024-08-22 23:00:00,2032.37,2019.65,0.48,143.84,172.51,59.33,-365.78
2024-08-23 00:00:00,2005.78,1942.97,0.41,120.20,169.00,58.32,-287.54
2024-08-23 01:00:00,2126.15,1967.10,0.29,123.37,150.73,55.05,-172.83
2024-08-23 02:00:00,2211.69,1902.24,0.40,120.68,141.36,56.44,-11.74
2024-08-23 03:00:00,2301.00,1819.30,0.36,145.18,139.35,57.12,137.49
2024-08-23 04:00:00,2507.68,1838.10,5.12,188.76,143.85,60.88,268.57
2024-08-23 05:00:00,2840.55,2048.64,51.33,208.18,155.82,59.76,314.08
2024-08-23 06:00:00,2971.67,2315.99,154.00,199.52,168.63,58.41,72.83
2024-08-23 07:00:00,3133.48,2770.33,256.02,170.13,139.48,50.09,-255.20
2024-08-23 08:00:00,3365.09,2264.17,221.98,124.64,145.03,44.18,562.63
2024-08-23 09:00:00,3471.50,2396.68,248.37,119.02,151.94,43.44,509.57
2024-08-23 10:00:00,3483.45,2872.06,217.49,120.74,146.96,45.66,78.18
2024-08-23 11:00:00,3486.22,2926.66,268.01,115.00,150.34,44.57,-20.81
2024-08-23 12:00:00,3449.55,2720.44,527.54,116.18,161.80,44.50,-123.21
2024-08-23 13:00:00,3356.08,2558.93,831.35,129.33,176.38,44.43,-386.99
2024-08-23 14:00:00,3274.78,2479.79,662.25,134.08,178.86,42.24,-224.92
2024-08-23 15:00:00,3049.03,3238.57,510.60,132.92,171.03,45.37,-1052.11
2024-08-23 16:00:00,2879.83,4021.91,340.16,226.89,158.29,47.16,-1916.88
2024-08-23 17:00:00,2741.14,4234.88,137.89,262.29,137.43,49.15,-2082.98
2024-08-23 18:00:00,2549.88,4253.37,15.49,134.64,142.06,50.27,-2048.43
2024-08-23 19:00:00,2494.84,4050.97,0.64,130.35,156.62,53.76,-1899.70
2024-08-23 20:00:00,2279.46,3603.60,0.54,174.25,171.95,62.54,-1735.74
2024-08-23 21:00:00,2100.77,2949.36,0.40,306.43,167.37,66.37,-1391.49
2024-08-23 22:00:00,1923.76,2285.81,0.33,335.44,243.28,69.57,-1013.05
2024-08-23 23:00:00,1850.43,1789.24,0.31,325.08,156.20,64.20,-487.12
2024-08-24 00:00:00,1763.99,1392.75,0.37,338.87,142.95,65.94,-179.01
2024-08-24 01:00:00,1719.18,1261.11,0.32,342.37,138.49,64.88,-90.17
2024-08-24 02:00:00,1695.15,1251.54,0.29,317.70,140.46,65.01,-81.95
2024-08-24 03:00:00,1718.90,1287.09,0.48,388.04,148.97,62.88,-170.61
2024-08-24 04:00:00,1779.90,1374.43,21.41,286.59,156.81,64.85,-126.24
2024-08-24 05:00:00,1948.73,1354.96,159.63,270.05,160.09,63.22,-61.55
2024-08-24 06:00:00,2146.68,1337.14,450.13,254.29,175.75,58.63,-131.82
2024-08-24 07:00:00,2475.29,1637.89,568.98,148.94,182.36,55.56,-120.99
2024-08-24 08:00:00,2717.06,1326.26,567.64,117.80,178.57,52.47,471.75
2024-08-24 09:00:00,2875.64,805.25,374.56,195.90,175.13,50.12,1272.13
2024-08-24 10:00:00,2987.57,860.83,418.70,164.89,168.97,46.09,1325.48
2024-08-24 11:00:00,2982.57,952.45,395.01,117.45,169.07,45.40,1300.90
2024-08-24 12:00:00,2876.60,929.86,329.90,120.99,167.91,45.53,1279.98
2024-08-24 13:00:00,2833.39,773.14,271.57,198.26,147.41,44.36,1396.39
2024-08-24 14:00:00,2658.59,624.65,247.22,279.12,127.37,44.63,1333.19
2024-08-24 15:00:00,2539.13,684.94,267.70,289.08,140.82,44.42,1109.65
2024-08-24 16:00:00,2324.65,863.33,227.23,243.29,161.21,53.41,773.80
2024-08-24 17:00:00,2208.50,1332.73,65.04,273.18,160.51,60.71,313.80
2024-08-24 18:00:00,2137.24,1718.12,2.90,249.62,156.28,62.78,-54.89
2024-08-24 19:00:00,2106.05,1367.56,0.53,274.17,143.96,62.37,255.01
2024-08-24 20:00:00,2046.19,889.07,0.35,283.59,132.50,61.58,676.61
2024-08-24 21:00:00,1929.07,727.13,0.25,204.51,124.38,60.61,809.39
2024-08-24 22:00:00,1920.09,589.47,0.23,157.28,111.57,58.91,1000.11
2024-08-24 23:00:00,1892.77,824.26,0.22,124.60,116.44,54.76,770.07
2024-08-25 00:00:00,1876.54,841.27,0.21,182.20,119.90,46.69,684.00
2024-08-25 01:00:00,1840.64,769.95,0.19,223.22,110.27,46.53,688.24
2024-08-25 02:00:00,1750.52,735.58,0.17,161.81,112.40,48.87,689.25
2024-08-25 03:00:00,1763.01,946.06,0.25,133.13,122.83,49.04,509.20
2024-08-25 04:00:00,1814.53,1253.25,5.36,119.17,120.61,47.10,266.63
2024-08-25 05:00:00,2070.93,1795.09,91.54,132.64,119.49,47.79,-118.15
2024-08-25 06:00:00,2301.12,1573.90,426.01,134.45,137.75,46.68,-20.31
2024-08-25 07:00:00,2488.37,1423.20,700.54,123.02,159.23,39.05,40.67
2024-08-25 08:00:00,2789.17,1531.95,616.96,116.15,184.95,38.76,297.70
2024-08-25 09:00:00,2903.16,1535.81,683.59,114.40,189.17,39.13,338.44
2024-08-25 10:00:00,3036.67,1491.55,695.34,116.01,192.49,38.17,500.32
2024-08-25 11:00:00,3144.91,1497.52,758.22,115.42,193.08,37.91,539.98
2024-08-25 12:00:00,3176.28,1444.18,794.58,114.86,194.18,38.92,586.81
2024-08-25 13:00:00,2942.12,1612.15,768.89,84.19,189.62,40.54,243.89
2024-08-25 14:00:00,2808.42,2132.64,736.41,108.16,176.65,40.86,-389.06
2024-08-25 15:00:00,2889.63,3066.79,783.07,127.39,166.22,40.58,-1297.20
2024-08-25 16:00:00,2681.27,3330.80,513.21,140.60,162.92,45.16,-1514.36
2024-08-25 17:00:00,2407.27,2844.78,170.88,164.51,147.35,57.80,-980.74
2024-08-25 18:00:00,2217.12,2489.83,15.56,271.73,142.19,59.14,-763.90
2024-08-25 19:00:00,2165.60,2375.18,0.84,277.82,144.47,59.51,-694.83
2024-08-25 20:00:00,2054.46,2510.03,0.54,234.62,142.37,57.81,-893.69
2024-08-25 21:00:00,1961.22,2584.60,0.40,169.10,139.00,55.58,-990.03
2024-08-25 22:00:00,2029.58,2650.41,0.42,123.81,106.83,43.41,-897.76
2024-08-25 23:00:00,2051.48,2839.85,0.35,125.57,104.53,43.17,-1064.67
2024-08-26 00:00:00,2217.13,2956.30,0.39,125.98,101.10,42.82,-1011.69
2024-08-26 01:00:00,2259.50,2641.27,0.35,123.54,101.97,39.26,-649.08
2024-08-26 02:00:00,2240.48,2675.16,0.37,124.88,106.76,40.13,-709.07
2024-08-26 03:00:00,2292.34,3084.12,0.38,136.71,111.02,40.94,-1083.22
2024-08-26 04:00:00,2442.74,3077.91,10.64,154.33,106.42,45.68,-954.93
2024-08-26 05:00:00,2665.60,3117.77,116.16,130.87,134.89,46.62,-883.51
2024-08-26 06:00:00,2837.07,2959.68,434.95,143.50,143.38,47.99,-895.24
2024-08-26 07:00:00,2913.97,2916.94,839.68,158.80,170.40,48.05,-1222.47
2024-08-26 08:00:00,3023.29,3076.24,1134.87,134.32,186.35,45.54,-1556.85
2024-08-26 09:00:00,3145.44,3192.75,1321.42,132.40,193.03,45.62,-1742.68
2024-08-26 10:00:00,3416.33,3202.67,1337.54,175.59,172.17,44.76,-1519.38
2024-08-26 11:00:00,3393.63,3208.92,1347.37,122.69,178.70,45.72,-1512.58
2024-08-26 12:00:00,3137.45,3172.59,1234.11,182.44,187.93,44.23,-1686.62
2024-08-26 13:00:00,3037.24,3032.44,1084.91,253.64,180.74,41.40,-1558.60
2024-08-26 14:00:00,2901.95,2867.34,904.59,224.55,176.70,46.12,-1320.16
2024-08-26 15:00:00,2880.62,2444.75,598.87,347.87,363.90,66.34,-943.94
2024-08-26 16:00:00,2748.88,1914.18,359.20,377.28,502.55,79.42,-486.27
2024-08-26 17:00:00,2552.78,1425.80,117.83,531.05,340.53,83.45,51.37
2024-08-26 18:00:00,2431.11,1245.82,9.04,617.29,485.95,90.28,-19.68
2024-08-26 19:00:00,2363.92,1232.42,0.63,522.31,245.98,71.64,288.49
2024-08-26 20:00:00,2209.39,1099.92,0.47,373.26,125.43,62.39,545.39
2024-08-26 21:00:00,2071.31,946.43,0.37,431.32,106.14,52.58,532.05
2024-08-26 22:00:00,1995.13,905.12,0.38,337.40,107.93,54.58,587.53
2024-08-26 23:00:00,2001.94,909.69,0.38,336.09,108.97,54.78,589.54
2024-08-27 00:00:00,2000.11,852.13,0.32,327.88,111.78,53.66,652.01
2024-08-27 01:00:00,1938.92,693.24,0.28,315.65,116.32,53.75,757.26
2024-08-27 02:00:00,1916.30,530.01,0.26,385.67,109.67,52.80,835.45
2024-08-27 03:00:00,2013.13,468.26,0.28,381.65,113.10,54.54,992.83
2024-08-27 04:00:00,2285.59,545.25,18.14,384.89,112.24,66.95,1155.47
2024-08-27 05:00:00,2604.11,745.18,183.36,329.24,123.06,67.77,1152.90
2024-08-27 06:00:00,2776.93,771.35,575.56,342.73,137.13,67.93,879.64
2024-08-27 07:00:00,2848.88,777.51,1020.97,424.50,175.10,54.94,393.17
2024-08-27 08:00:00,2944.84,1025.23,1301.44,434.81,203.31,52.05,-74.55
2024-08-27 09:00:00,3092.50,1457.73,1594.42,428.10,232.50,46.94,-669.92
2024-08-27 10:00:00,3239.97,1812.12,1724.70,440.47,208.10,38.95,-987.22
2024-08-27 11:00:00,3348.96,1842.49,1458.64,434.36,198.37,38.23,-625.97
2024-08-27 12:00:00,3327.48,2196.81,1533.75,440.72,192.27,40.88,-1079.79
2024-08-27 13:00:00,3136.73,2429.04,1551.95,463.13,182.64,41.65,-1534.54
2024-08-27 14:00:00,2951.96,2473.45,1351.75,467.00,201.58,41.43,-1586.16
2024-08-27 15:00:00,2935.14,2330.26,924.95,521.60,179.25,45.91,-1069.97
2024-08-27 16:00:00,2760.94,1979.72,463.71,595.64,153.48,58.96,-493.17
2024-08-27 17:00:00,2580.99,1442.34,122.39,702.76,154.19,60.40,96.24
2024-08-27 18:00:00,2468.04,1178.59,9.65,653.95,148.29,60.86,414.10
2024-08-27 19:00:00,2397.03,974.09,0.60,597.40,134.72,61.58,625.96
2024-08-27 20:00:00,2228.82,950.08,0.45,400.13,106.15,58.89,710.52
2024-08-27 21:00:00,2099.57,1026.30,0.35,230.92,103.23,48.39,687.97
2024-08-27 22:00:00,2100.91,1110.57,0.32,202.61,110.35,50.88,623.81
2024-08-27 23:00:00,2038.96,1232.09,0.33,204.48,120.80,50.32,428.53
2024-08-28 00:00:00,2003.03,1147.42,0.27,214.11,118.50,51.53,468.81
2024-08-28 01:00:00,1935.22,1058.46,0.24,203.44,118.95,52.55,499.31
2024-08-28 02:00:00,1905.37,939.28,0.23,221.63,114.72,52.03,575.16
2024-08-28 03:00:00,2023.10,902.42,0.33,201.87,114.92,53.60,747.56
2024-08-28 04:00:00,2294.50,821.22,18.97,261.68,112.72,54.75,1022.63
2024-08-28 05:00:00,2601.64,770.67,182.49,322.11,126.97,55.20,1140.93
2024-08-28 06:00:00,2748.42,583.77,632.16,326.65,149.16,55.31,998.60
2024-08-28 07:00:00,2809.11,466.69,1168.42,349.86,202.56,53.91,564.81
2024-08-28 08:00:00,2905.48,464.04,1577.81,361.90,201.31,49.01,248.56
2024-08-28 09:00:00,2975.99,594.48,1933.55,401.17,205.56,42.26,-203.91
2024-08-28 10:00:00,3095.77,833.50,2117.96,350.87,215.62,41.67,-466.67
2024-08-28 11:00:00,3249.12,1192.65,2140.68,206.55,216.07,42.94,-552.78
2024-08-28 12:00:00,3259.78,1373.23,2079.27,161.39,214.75,43.74,-615.61
2024-08-28 13:00:00,2971.68,1394.03,1941.48,214.27,216.07,48.70,-845.77
2024-08-28 14:00:00,2870.53,1514.82,1601.81,270.70,200.10,53.30,-772.99
2024-08-28 15:00:00,2868.11,1609.10,1109.75,426.41,178.60,53.69,-512.29
2024-08-28 16:00:00,2770.66,1634.32,560.31,653.46,167.67,65.33,-313.16
2024-08-28 17:00:00,2610.06,1561.54,141.33,751.56,342.00,85.74,-275.03
2024-08-28 18:00:00,2523.65,1905.50,7.22,577.96,163.97,65.40,-199.04
2024-08-28 19:00:00,2472.66,2180.63,0.71,578.58,148.61,64.57,-503.09
2024-08-28 20:00:00,2336.98,2437.01,0.60,507.16,148.15,57.05,-815.68
2024-08-28 21:00:00,2218.52,2511.04,0.48,494.55,147.45,50.75,-988.49
2024-08-28 22:00:00,2194.10,2466.02,0.43,419.23,144.47,49.41,-887.94
2024-08-28 23:00:00,2112.05,2382.42,0.39,384.17,146.00,50.29,-853.84
2024-08-29 00:00:00,2101.00,2171.72,0.38,412.35,143.77,49.58,-679.24
2024-08-29 01:00:00,2030.76,1977.07,0.40,400.02,140.33,50.75,-540.02
2024-08-29 02:00:00,1987.18,1829.37,0.36,492.12,136.85,49.82,-523.66
2024-08-29 03:00:00,2053.18,1721.66,0.38,386.68,132.41,50.12,-240.56
2024-08-29 04:00:00,2326.63,1588.05,25.28,395.06,138.64,56.70,120.23
2024-08-29 05:00:00,2634.46,1380.44,189.71,588.79,143.44,56.90,272.23
2024-08-29 06:00:00,2816.53,1114.65,516.50,462.72,149.73,58.20,512.08
2024-08-29 07:00:00,2888.90,944.72,957.92,610.11,175.70,52.43,145.43
2024-08-29 08:00:00,2977.68,918.66,1466.13,538.11,190.02,49.75,-187.47
2024-08-29 09:00:00,3021.48,883.49,1770.46,396.69,202.80,48.56,-283.08
2024-08-29 10:00:00,3024.84,920.56,1945.65,456.55,204.47,47.56,-552.64
2024-08-29 11:00:00,3075.99,1198.35,1907.86,379.31,200.39,44.45,-657.01
2024-08-29 12:00:00,3002.31,1335.83,1789.34,401.11,195.42,44.23,-766.48
2024-08-29 13:00:00,2887.26,1391.53,1435.18,554.01,183.99,47.28,-727.37
2024-08-29 14:00:00,2839.83,1351.88,1023.05,576.98,164.08,47.80,-326.77
2024-08-29 15:00:00,2836.21,1194.01,594.17,674.19,144.69,48.67,177.70
2024-08-29 16:00:00,2759.28,1229.06,369.26,681.77,145.27,62.63,268.71
2024-08-29 17:00:00,2592.07,1031.26,127.39,672.95,148.56,68.70,540.55
2024-08-29 18:00:00,2497.16,950.46,9.54,649.43,152.56,69.09,663.70
